series_id,last_ts,horizon_step,prediction
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,1,64.46235656738281
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,2,56.718299865722656
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,3,65.38761901855469
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,4,63.873268127441406
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,5,60.749263763427734
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,6,65.56690216064453
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,7,59.531158447265625
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,8,60.4273681640625
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,9,66.18806457519531
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,10,57.75834274291992
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,11,60.03441619873047
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,12,58.15153884887695
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,13,62.844444274902344
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,14,61.77225875854492
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,15,61.90388488769531
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,16,59.70419692993164
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,17,61.188968658447266
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,18,57.00450134277344
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,19,61.86442947387695
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,20,61.06483840942383
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,21,60.441715240478516
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,22,59.93254852294922
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,23,59.6724967956543
DE|EUR|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,24,64.67752075195312
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,1,2.609022378921509
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,2,2.323288917541504
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,3,2.7240118980407715
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,4,2.394052267074585
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,5,2.557337760925293
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,6,2.913024663925171
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,7,2.436720371246338
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,8,2.387317657470703
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,9,2.534947156906128
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,10,2.3827521800994873
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,11,2.5477521419525146
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,12,2.674880027770996
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,13,2.699014663696289
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,14,2.6585371494293213
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,15,2.705018997192383
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,16,2.238818407058716
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,17,2.470440149307251
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,18,2.6613030433654785
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,19,2.4314630031585693
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,20,2.61073637008667
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,21,2.7937514781951904
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,22,2.613304853439331
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,23,2.474277973175049
DE|EUR|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,24,2.7131059169769287
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,1,10.616507530212402
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,2,9.298973083496094
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,3,10.70608139038086
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,4,10.127758026123047
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,5,9.901156425476074
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,6,10.890192031860352
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,7,9.67908763885498
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,8,9.767109870910645
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,9,10.649295806884766
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,10,9.260507583618164
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,11,9.860334396362305
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,12,9.786561965942383
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,13,10.337723731994629
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,14,10.073620796203613
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,15,10.205049514770508
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,16,9.649086952209473
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,17,9.804802894592285
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,18,9.752400398254395
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,19,10.044217109680176
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,20,9.984899520874023
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,21,10.152999877929688
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,22,9.691927909851074
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,23,9.71828842163086
DE|EUR|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,24,10.473146438598633
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,1,69.99044799804688
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,2,60.464195251464844
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,3,69.71633911132812
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,4,67.79866027832031
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,5,64.09956359863281
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,6,69.71341705322266
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,7,62.930992126464844
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,8,65.4699935913086
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,9,70.48148345947266
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,10,61.5107307434082
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,11,64.02254486083984
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,12,62.467010498046875
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,13,66.49462127685547
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,14,66.11328887939453
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,15,65.86396789550781
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,16,64.43415069580078
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,17,65.00122833251953
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,18,61.864479064941406
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,19,66.06201171875
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,20,64.71007537841797
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,21,64.6500015258789
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,22,62.692710876464844
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,23,63.61074447631836
DE|GBP|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,24,68.56159973144531
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,1,3.9939894676208496
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,2,3.5836119651794434
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,3,4.218757629394531
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,4,3.8855626583099365
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,5,3.9026639461517334
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,6,4.4216485023498535
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,7,3.8171772956848145
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,8,3.7167770862579346
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,9,4.019895553588867
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,10,3.645885467529297
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,11,3.94193434715271
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,12,3.941620349884033
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,13,4.092014312744141
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,14,4.077849388122559
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,15,4.0790863037109375
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,16,3.5284488201141357
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,17,3.87265944480896
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,18,3.8790574073791504
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,19,3.829700231552124
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,20,4.0509033203125
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,21,4.156503677368164
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,22,3.993199110031128
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,23,3.782930612564087
DE|GBP|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,24,4.12042760848999
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,1,14.934610366821289
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,2,13.040637016296387
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,3,15.157588005065918
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,4,14.46078109741211
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,5,14.084360122680664
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,6,15.317258834838867
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,7,13.631778717041016
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,8,14.008034706115723
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,9,15.14502239227295
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,10,13.253826141357422
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,11,13.843384742736816
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,12,13.740933418273926
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,13,14.590635299682617
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,14,14.316004753112793
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,15,14.458051681518555
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,16,13.596219062805176
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,17,14.044873237609863
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,18,13.563199996948242
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,19,14.247346878051758
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,20,14.125296592712402
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,21,14.253582000732422
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,22,13.848313331604004
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,23,13.854325294494629
DE|GBP|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,24,14.987943649291992
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,1,60.39176559448242
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,2,52.66130828857422
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,3,61.08173751831055
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,4,59.414886474609375
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,5,56.64424514770508
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,6,61.142032623291016
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,7,55.296573638916016
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,8,56.44288635253906
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,9,61.67189407348633
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,10,53.67327117919922
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,11,55.853092193603516
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,12,54.344356536865234
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,13,58.45633316040039
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,14,57.50114059448242
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,15,57.62409973144531
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,16,55.728118896484375
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,17,56.857994079589844
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,18,53.416385650634766
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,19,57.730926513671875
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,20,56.876861572265625
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,21,56.48722457885742
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,22,55.619903564453125
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,23,55.74557876586914
DE|USD|final_value_fee|revenue|hourly,2024-01-16 09:00:00+00:00,24,60.23794937133789
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,1,3.0494580268859863
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,2,2.7699532508850098
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,3,3.21470308303833
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,4,2.9026100635528564
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,5,3.0175137519836426
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,6,3.4383301734924316
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,7,2.9121053218841553
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,8,2.803004264831543
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,9,3.0328023433685303
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,10,2.790034294128418
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,11,3.019383668899536
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,12,3.0996181964874268
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,13,3.18516206741333
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,14,3.1326470375061035
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,15,3.194580316543579
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,16,2.6585254669189453
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,17,2.957292318344116
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,18,3.0519185066223145
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,19,2.902275323867798
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,20,3.103898525238037
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,21,3.2626328468322754
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,22,3.1120123863220215
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,23,2.9300150871276855
DE|USD|listing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,24,3.1936137676239014
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,1,13.896744728088379
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,2,12.170527458190918
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,3,14.036733627319336
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,4,13.469671249389648
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,5,12.992780685424805
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,6,14.294685363769531
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,7,12.737719535827637
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,8,12.988016128540039
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,9,13.998781204223633
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,10,12.293431282043457
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,11,12.979504585266113
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,12,12.762887001037598
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,13,13.537734031677246
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,14,13.372406959533691
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,15,13.422636032104492
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,16,12.664989471435547
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,17,13.040688514709473
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,18,12.653721809387207
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,19,13.231189727783203
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,20,13.161931037902832
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,21,13.280787467956543
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,22,12.823765754699707
DE|USD|payment_processing_fee|revenue|hourly,2024-01-16 09:00:00+00:00,23,12.762124061584473
